year,age,years_homeless,gender,race,education,has_dependents,mental_health,substance_use,outdoor_sleeping,chronic_homeless,shelter_type,youth,indigenous_flag,lgbtq,immigrant,foster_care_history,incarceration_history,no_income,housing_loss_income,housing_loss_health,income_type
2013,44.5,3.37,male,indigenous,less_than_hs,0,1,1,0,0,emergency_shelter,0,1,0,0,0,0,0,0,0,disability
2013,15.0,2.7,male,indigenous,less_than_hs,0,1,1,0,0,emergency_shelter,1,1,0,1,0,0,0,0,0,disability
2013,23.0,1.09,male,indigenous,less_than_hs,0,1,1,0,0,emergency_shelter,1,1,0,1,1,0,0,1,1,disability
2013,47.4,1.01,male,indigenous,less_than_hs,0,1,0,0,1,emergency_shelter,0,1,0,1,0,0,0,1,0,welfare
2013,23.9,7.26,male,indigenous,less_than_hs,0,1,0,0,1,emergency_shelter,1,1,0,0,0,0,0,0,0,disability
2013,34.5,4.8,male,indigenous,less_than_hs,0,1,0,0,1,emergency_shelter,0,1,0,0,0,0,0,1,0,other
2013,38.2,5.16,male,indigenous,less_than_hs,0,1,0,0,1,emergency_shelter,0,1,0,0,0,0,0,0,0,disability
2013,59.4,6.02,male,indigenous,less_than_hs,0,1,0,0,1,emergency_shelter,0,1,0,0,0,1,0,1,1,disability
2013,49.4,1.16,male,indigenous,less_than_hs,0,1,0,0,1,respite,0,1,0,1,0,0,0,1,0,welfare
2013,19.9,2.03,male,indigenous,less_than_hs,0,1,0,0,1,emergency_shelter,1,1,0,0,1,0,0,1,1,other
2013,49.1,1.26,male,indigenous,less_than_hs,0,1,0,0,1,emergency_shelter,0,1,0,0,1,0,0,1,1,disability
2013,39.2,9.29,male,indigenous,less_than_hs,0,1,0,0,1,emergency_shelter,0,1,0,0,0,0,0,1,0,disability
2013,35.1,3.75,male,indigenous,less_than_hs,0,1,0,0,1,emergency_shelter,0,1,0,0,0,0,0,1,0,welfare
2013,53.2,1.92,male,indigenous,less_than_hs,0,1,0,0,1,emergency_shelter,0,1,0,0,0,0,0,0,0,employment
2013,41.1,0.45,male,indigenous,less_than_hs,0,1,0,0,0,emergency_shelter,0,1,0,0,0,0,0,1,0,welfare
2013,63.5,0.85,male,indigenous,less_than_hs,0,1,0,0,0,emergency_shelter,0,1,0,0,0,1,0,0,0,disability
2013,15.0,2.86,male,indigenous,less_than_hs,0,1,0,0,0,emergency_shelter,1,1,1,0,0,0,0,0,0,welfare
2013,53.1,0.34,male,indigenous,less_than_hs,0,1,0,0,0,emergency_shelter,0,1,0,0,0,0,0,0,0,disability
2013,42.8,0.63,male,indigenous,less_than_hs,0,1,0,0,0,respite,0,1,0,0,0,0,0,0,0,welfare
2013,37.4,1.69,male,indigenous,less_than_hs,0,1,0,0,0,emergency_shelter,0,1,0,0,0,0,0,0,0,welfare
2013,57.4,1.59,male,indigenous,less_than_hs,0,0,0,0,1,respite,0,1,0,0,0,1,0,1,0,welfare
2013,49.2,5.15,male,indigenous,less_than_hs,0,0,0,0,1,respite,0,1,0,1,1,0,0,0,0,welfare
2013,37.2,2.07,male,indigenous,less_than_hs,0,0,0,0,1,emergency_shelter,0,1,0,0,0,0,0,1,0,other
2013,51.8,3.85,male,indigenous,less_than_hs,0,0,0,0,1,emergency_shelter,0,1,0,0,0,0,0,0,0,disability
2013,46.0,3.86,male,indigenous,less_than_hs,0,0,0,0,1,emergency_shelter,0,1,0,0,0,0,1,0,1,disability
2013,58.2,3.0,male,indigenous,less_than_hs,0,0,0,0,1,emergency_shelter,0,1,0,0,0,0,0,0,0,welfare
2013,34.8,1.2,male,indigenous,less_than_hs,0,0,0,0,1,respite,0,1,1,0,0,0,1,0,0,welfare
2013,40.0,7.98,male,indigenous,less_than_hs,0,0,0,0,1,respite,0,1,0,1,0,0,0,0,1,disability
2013,39.1,1.88,male,indigenous,less_than_hs,0,0,0,0,1,emergency_shelter,0,1,0,0,0,0,0,0,0,welfare
2013,24.1,1.44,male,indigenous,less_than_hs,0,0,0,0,1,emergency_shelter,1,1,0,0,0,0,0,0,0,employment
2013,48.7,1.08,male,indigenous,less_than_hs,0,0,0,0,1,emergency_shelter,0,1,0,0,0,0,0,1,0,welfare
2013,48.3,3.44,male,indigenous,less_than_hs,0,0,0,0,1,emergency_shelter,0,1,0,0,0,0,0,1,0,informal
2013,44.7,4.38,male,indigenous,less_than_hs,0,0,0,0,1,respite,0,1,0,0,0,0,0,0,0,welfare
2013,41.3,1.03,male,indigenous,less_than_hs,0,0,0,0,1,emergency_shelter,0,1,0,1,0,0,0,0,0,disability
2013,24.8,2.84,male,indigenous,less_than_hs,0,0,0,0,1,emergency_shelter,1,1,0,0,1,0,1,0,0,welfare
2013,38.7,1.56,male,indigenous,less_than_hs,0,0,0,0,1,emergency_shelter,0,1,0,0,0,1,0,1,0,welfare
2013,39.8,3.99,male,indigenous,less_than_hs,0,0,0,0,1,emergency_shelter,0,1,0,0,0,0,0,1,1,disability
2013,33.4,1.41,male,indigenous,less_than_hs,0,0,0,0,1,emergency_shelter,0,1,0,0,1,0,0,1,0,welfare
2013,42.3,4.56,male,indigenous,less_than_hs,0,0,0,0,1,emergency_shelter,0,1,0,0,0,0,0,0,0,other
2013,50.3,2.16,male,indigenous,less_than_hs,0,0,0,0,1,emergency_shelter,0,1,0,0,0,0,0,0,0,disability
2013,71.0,16.89,male,indigenous,less_than_hs,0,0,0,0,1,emergency_shelter,0,1,0,0,1,1,0,1,1,disability
2013,47.0,1.31,male,indigenous,less_than_hs,0,0,0,0,1,emergency_shelter,0,1,0,1,0,0,0,0,0,disability
2013,48.2,1.96,male,indigenous,less_than_hs,0,0,0,0,1,emergency_shelter,0,1,0,0,0,0,1,0,1,welfare
2013,43.6,1.25,male,indigenous,less_than_hs,0,0,0,0,1,emergency_shelter,0,1,0,0,0,0,0,0,1,other
2013,17.7,14.82,male,indigenous,less_than_hs,0,0,0,0,1,emergency_shelter,1,1,0,0,0,0,0,1,1,welfare
2013,44.2,10.15,male,indigenous,less_than_hs,0,0,0,0,1,emergency_shelter,0,1,0,0,0,0,1,0,0,employment
2013,45.4,1.66,male,indigenous,less_than_hs,0,0,0,0,1,emergency_shelter,0,1,1,1,0,1,0,0,0,welfare
2013,79.1,4.16,male,indigenous,less_than_hs,0,0,0,0,1,emergency_shelter,0,1,1,0,1,0,0,1,0,welfare
2013,41.9,7.31,male,indigenous,less_than_hs,0,0,0,0,1,respite,0,1,0,0,0,0,0,0,0,welfare
2013,48.8,3.15,male,indigenous,less_than_hs,0,0,0,0,1,emergency_shelter,0,1,0,0,0,0,0,1,1,disability
2013,44.1,2.96,male,indigenous,less_than_hs,0,0,0,0,1,emergency_shelter,0,1,0,0,0,0,0,0,0,welfare
2013,28.2,1.61,male,indigenous,less_than_hs,0,0,0,0,1,emergency_shelter,0,1,0,0,0,0,0,0,1,welfare
2013,60.6,1.2,male,indigenous,less_than_hs,0,0,0,0,1,emergency_shelter,0,1,0,0,1,0,0,0,0,disability
2013,52.1,1.15,male,indigenous,less_than_hs,0,0,0,0,0,emergency_shelter,0,1,0,0,0,0,0,1,1,welfare
2013,29.1,5.53,male,indigenous,less_than_hs,0,0,0,0,0,emergency_shelter,0,1,0,0,0,0,1,0,0,other
2013,30.2,0.18,male,indigenous,less_than_hs,0,0,0,0,0,emergency_shelter,0,1,0,0,0,0,0,0,0,employment
2013,40.5,0.88,male,indigenous,less_than_hs,0,0,0,0,0,emergency_shelter,0,1,1,1,0,0,0,0,0,other
2013,46.4,2.52,male,indigenous,less_than_hs,0,0,0,0,0,respite,0,1,0,0,0,0,0,0,0,disability
2013,45.5,1.62,male,indigenous,less_than_hs,0,0,0,0,0,emergency_shelter,0,1,0,0,1,0,0,1,0,welfare
2013,53.2,1.43,male,indigenous,less_than_hs,0,0,0,0,0,emergency_shelter,0,1,0,1,0,0,0,1,0,disability
2013,41.8,1.45,male,indigenous,less_than_hs,0,0,0,0,0,emergency_shelter,0,1,0,0,0,0,0,0,0,disability
2013,61.9,0.53,male,indigenous,less_than_hs,0,0,0,0,0,emergency_shelter,0,1,0,1,0,0,1,0,0,welfare
2013,37.9,0.42,male,indigenous,less_than_hs,0,0,0,0,0,emergency_shelter,0,1,0,0,1,0,0,0,0,welfare
2013,79.7,1.99,male,indigenous,less_than_hs,0,0,0,0,0,emergency_shelter,0,1,0,0,0,0,0,0,1,welfare
2013,50.4,1.99,male,indigenous,less_than_hs,0,0,0,0,0,emergency_shelter,0,1,1,0,1,0,0,0,0,welfare
2013,29.6,2.42,male,indigenous,less_than_hs,0,0,0,0,0,emergency_shelter,0,1,0,0,0,0,0,0,0,welfare
2013,26.6,2.93,male,indigenous,less_than_hs,0,0,0,0,0,emergency_shelter,0,1,0,0,1,0,0,0,1,other
2013,48.4,0.86,male,indigenous,less_than_hs,0,0,0,0,0,emergency_shelter,0,1,0,0,0,0,0,0,0,welfare
2013,38.5,0.84,male,indigenous,less_than_hs,0,0,0,0,0,emergency_shelter,0,1,0,1,0,0,0,1,0,disability
2013,51.6,1.92,male,indigenous,less_than_hs,0,0,0,0,0,emergency_shelter,0,1,0,0,0,0,0,0,0,disability
2013,48.2,1.26,male,indigenous,less_than_hs,0,0,0,0,0,other,0,1,0,0,0,0,1,0,0,welfare
2013,40.6,1.45,male,indigenous,less_than_hs,0,0,0,0,0,emergency_shelter,0,1,0,0,0,0,0,0,0,welfare
2013,29.7,1.91,male,indigenous,less_than_hs,0,0,0,0,0,emergency_shelter,0,1,0,1,0,0,0,0,0,disability
2013,20.4,2.65,male,indigenous,less_than_hs,0,0,0,0,0,emergency_shelter,1,1,0,1,0,0,0,0,0,disability
2013,35.3,0.49,male,indigenous,less_than_hs,0,0,0,0,0,emergency_shelter,0,1,0,0,0,0,0,0,1,disability
2013,53.6,0.57,male,indigenous,less_than_hs,0,0,0,0,0,emergency_shelter,0,1,0,0,0,0,0,0,1,welfare
2013,44.6,0.12,male,indigenous,less_than_hs,0,0,0,0,0,emergency_shelter,0,1,0,0,0,0,0,0,0,disability
2013,24.2,1.04,male,indigenous,less_than_hs,0,0,0,0,0,emergency_shelter,1,1,1,0,0,1,0,0,0,disability
2013,44.0,0.05,male,indigenous,less_than_hs,0,0,0,0,0,other,0,1,0,0,0,0,0,1,0,welfare
2013,47.0,0.75,male,indigenous,less_than_hs,0,0,0,0,0,respite,0,1,0,0,0,0,0,0,0,welfare
2013,29.2,0.94,male,indigenous,less_than_hs,0,0,0,0,0,emergency_shelter,0,1,1,0,0,0,1,0,0,employment
2013,46.8,3.1,male,indigenous,hs_graduate,0,1,1,0,1,emergency_shelter,0,1,0,0,0,0,0,1,0,welfare
2013,27.8,4.92,male,indigenous,hs_graduate,0,1,1,0,1,emergency_shelter,0,1,0,1,1,0,0,1,0,disability
2013,39.9,4.16,male,indigenous,hs_graduate,0,1,1,0,1,emergency_shelter,0,1,0,0,0,0,0,0,0,other
2013,38.0,1.73,male,indigenous,hs_graduate,0,1,1,0,1,emergency_shelter,0,1,0,0,0,0,0,1,0,employment
2013,35.5,21.67,male,indigenous,hs_graduate,0,1,1,0,1,emergency_shelter,0,1,1,0,0,0,0,0,0,other
2013,62.3,2.71,male,indigenous,hs_graduate,0,1,0,0,1,emergency_shelter,0,1,0,1,0,0,0,1,0,other
2013,34.7,2.6,male,indigenous,hs_graduate,0,1,0,0,1,emergency_shelter,0,1,0,0,0,0,0,0,0,welfare
2013,50.8,1.41,male,indigenous,hs_graduate,0,1,0,0,1,emergency_shelter,0,1,0,1,0,0,0,1,1,disability
2013,55.4,2.38,male,indigenous,hs_graduate,0,1,0,0,1,emergency_shelter,0,1,1,1,0,0,0,1,0,welfare
2013,31.6,2.21,male,indigenous,hs_graduate,0,1,0,0,1,emergency_shelter,0,1,0,0,0,0,0,1,0,disability
2013,43.8,3.68,male,indigenous,hs_graduate,0,1,0,0,1,respite,0,1,0,0,0,0,0,0,0,other
2013,27.9,0.09,male,indigenous,hs_graduate,0,1,0,0,0,emergency_shelter,0,1,0,1,0,0,0,1,0,informal
2013,51.1,2.09,male,indigenous,hs_graduate,0,0,0,0,1,emergency_shelter,0,1,0,0,1,0,0,1,0,other
2013,45.6,6.14,male,indigenous,hs_graduate,0,0,0,0,1,emergency_shelter,0,1,0,1,0,0,0,1,0,welfare
2013,39.2,1.96,male,indigenous,hs_graduate,0,0,0,0,1,emergency_shelter,0,1,0,0,1,0,1,0,0,welfare
2013,46.2,15.79,male,indigenous,hs_graduate,0,0,0,0,1,emergency_shelter,0,1,0,0,0,0,0,0,1,welfare
2013,53.9,9.04,male,indigenous,hs_graduate,0,0,0,0,1,emergency_shelter,0,1,0,1,0,0,0,0,0,welfare
2013,66.8,2.36,male,indigenous,hs_graduate,0,0,0,0,1,emergency_shelter,0,1,0,1,0,0,0,0,1,welfare
2013,27.3,5.58,male,indigenous,hs_graduate,0,0,0,0,1,emergency_shelter,0,1,0,0,0,1,1,0,0,welfare
2013,74.5,5.65,male,indigenous,hs_graduate,0,0,0,0,1,respite,0,1,0,0,0,0,0,0,0,other
2013,17.3,1.23,male,indigenous,hs_graduate,0,0,0,0,1,emergency_shelter,1,1,0,1,0,0,0,0,0,welfare
2013,42.5,12.17,male,indigenous,hs_graduate,0,0,0,0,1,emergency_shelter,0,1,0,0,0,1,0,0,0,other
2013,52.8,2.8,male,indigenous,hs_graduate,0,0,0,0,1,emergency_shelter,0,1,0,0,1,1,0,1,1,other
2013,48.5,7.64,male,indigenous,hs_graduate,0,0,0,0,1,emergency_shelter,0,1,0,1,0,0,0,1,0,welfare
2013,35.9,1.88,male,indigenous,hs_graduate,0,0,0,0,1,emergency_shelter,0,1,0,0,0,0,0,1,1,employment
2013,41.7,11.52,male,indigenous,hs_graduate,0,0,0,0,1,emergency_shelter,0,1,0,0,1,1,0,1,0,welfare
2013,37.7,2.17,male,indigenous,hs_graduate,0,0,0,0,1,emergency_shelter,0,1,0,0,0,0,0,1,1,welfare
2013,36.3,1.02,male,indigenous,hs_graduate,0,0,0,0,1,emergency_shelter,0,1,0,0,0,0,0,0,0,disability
2013,56.5,12.45,male,indigenous,hs_graduate,0,0,0,0,1,emergency_shelter,0,1,1,0,0,0,1,1,0,employment
2013,49.6,1.2,male,indigenous,hs_graduate,0,0,0,0,1,respite,0,1,1,0,0,1,1,0,0,other
2013,34.9,1.88,male,indigenous,hs_graduate,0,0,0,0,1,emergency_shelter,0,1,0,0,0,0,1,0,0,disability
2013,57.2,20.12,male,indigenous,hs_graduate,0,0,0,0,1,emergency_shelter,0,1,0,1,0,0,1,1,0,welfare
2013,48.9,20.28,male,indigenous,hs_graduate,0,0,0,0,1,emergency_shelter,0,1,0,0,0,0,0,0,1,other
2013,56.0,3.29,male,indigenous,hs_graduate,0,0,0,0,1,other,0,1,0,0,0,0,0,0,0,welfare
2013,53.4,3.84,male,indigenous,hs_graduate,0,0,0,0,1,emergency_shelter,0,1,0,1,0,0,0,1,0,welfare
2013,33.0,2.46,male,indigenous,hs_graduate,0,0,0,0,1,emergency_shelter,0,1,0,0,0,0,0,0,0,welfare
2013,36.8,1.78,male,indigenous,hs_graduate,0,0,0,0,1,emergency_shelter,0,1,0,0,0,0,0,0,0,welfare
2013,55.1,1.91,male,indigenous,hs_graduate,0,0,0,0,1,other,0,1,0,0,0,0,0,0,0,disability
2013,53.1,4.31,male,indigenous,hs_graduate,0,0,0,0,1,other,0,1,0,0,0,1,1,1,0,other
2013,44.3,5.61,male,indigenous,hs_graduate,0,0,0,0,1,emergency_shelter,0,1,0,0,0,0,0,0,0,welfare
2013,43.2,4.18,male,indigenous,hs_graduate,0,0,0,0,0,emergency_shelter,0,1,0,0,0,0,0,0,0,welfare
2013,31.5,0.89,male,indigenous,hs_graduate,0,0,0,0,0,emergency_shelter,0,1,0,0,0,0,0,0,0,welfare
2013,38.6,1.19,male,indigenous,hs_graduate,0,0,0,0,0,emergency_shelter,0,1,0,0,0,0,0,0,0,disability
2013,46.0,1.43,male,indigenous,hs_graduate,0,0,0,0,0,emergency_shelter,0,1,0,0,0,0,0,0,0,other
2013,62.3,0.73,male,indigenous,hs_graduate,0,0,0,0,0,emergency_shelter,0,1,0,0,0,0,0,1,0,informal
2013,53.6,1.19,male,indigenous,hs_graduate,0,0,0,0,0,respite,0,1,0,1,0,0,0,1,1,disability
2013,39.4,1.05,male,indigenous,hs_graduate,0,0,0,0,0,respite,0,1,1,0,1,0,0,0,1,other
2013,41.3,2.78,male,indigenous,hs_graduate,0,0,0,0,0,other,0,1,0,0,0,0,0,0,0,welfare
2013,27.6,0.06,male,indigenous,hs_graduate,0,0,0,0,0,emergency_shelter,0,1,0,0,1,0,0,0,0,welfare
2013,41.3,0.4,male,indigenous,hs_graduate,0,0,0,0,0,emergency_shelter,0,1,0,0,0,0,1,1,0,welfare
2013,37.6,3.6,male,indigenous,hs_graduate,0,0,0,0,0,emergency_shelter,0,1,0,0,0,0,0,0,0,disability
2013,46.1,2.65,male,indigenous,hs_graduate,0,0,0,0,0,other,0,1,0,0,0,0,0,0,0,welfare
2013,30.0,0.73,male,indigenous,hs_graduate,0,0,0,0,0,respite,0,1,0,0,1,0,0,1,0,disability
2013,48.9,1.16,male,indigenous,hs_graduate,0,0,0,0,0,emergency_shelter,0,1,0,0,0,0,0,0,0,welfare
2013,63.1,0.39,male,indigenous,hs_graduate,0,0,0,0,0,emergency_shelter,0,1,0,0,0,0,0,0,0,welfare
2013,40.1,0.25,male,indigenous,hs_graduate,0,0,0,0,0,emergency_shelter,0,1,0,1,0,0,0,0,0,other
2013,47.2,0.75,male,indigenous,hs_graduate,0,0,0,0,0,emergency_shelter,0,1,0,0,1,0,0,0,0,welfare
2013,51.3,0.52,male,indigenous,hs_graduate,0,0,0,0,0,other,0,1,0,0,0,0,0,1,0,disability
2013,36.0,1.05,male,indigenous,hs_graduate,0,0,0,0,0,emergency_shelter,0,1,0,0,0,0,0,0,0,other
2013,44.7,0.1,male,indigenous,hs_graduate,0,0,0,0,0,emergency_shelter,0,1,0,0,0,0,0,0,0,welfare
2013,41.8,4.4,male,indigenous,hs_graduate,0,0,0,0,0,emergency_shelter,0,1,0,1,0,0,0,1,0,welfare
2013,43.0,5.14,male,indigenous,hs_graduate,0,0,0,0,0,other,0,1,1,1,0,0,0,1,0,disability
2013,30.8,1.44,male,indigenous,hs_graduate,0,0,0,0,0,respite,0,1,0,0,1,0,0,0,0,other
2013,43.0,1.25,male,indigenous,some_post_sec,0,0,0,0,1,emergency_shelter,0,1,0,0,0,0,0,1,0,other
2013,61.9,4.3,male,indigenous,some_post_sec,0,0,0,0,1,emergency_shelter,0,1,0,0,0,0,0,0,0,welfare
2013,22.3,2.9,male,indigenous,some_post_sec,0,0,0,0,1,emergency_shelter,1,1,0,0,0,1,0,1,0,other
2013,36.2,6.05,male,indigenous,some_post_sec,0,0,0,0,1,emergency_shelter,0,1,0,0,0,0,0,0,0,employment
2013,44.7,2.89,male,indigenous,some_post_sec,0,0,0,0,1,emergency_shelter,0,1,0,0,0,0,0,1,0,other
2013,45.3,8.73,male,indigenous,some_post_sec,0,0,0,0,1,emergency_shelter,0,1,1,0,1,0,1,0,1,welfare
2013,38.3,3.12,male,indigenous,some_post_sec,0,0,0,0,1,respite,0,1,1,0,0,0,1,1,0,disability
2013,53.3,3.19,male,indigenous,some_post_sec,0,0,0,0,1,emergency_shelter,0,1,0,0,0,0,0,0,0,welfare
2013,29.7,10.11,male,indigenous,some_post_sec,0,0,0,0,1,emergency_shelter,0,1,0,0,0,0,0,1,0,welfare
2013,42.6,2.23,male,indigenous,some_post_sec,0,0,0,0,1,emergency_shelter,0,1,0,0,0,1,1,1,0,disability
2013,46.3,1.3,male,indigenous,some_post_sec,0,0,0,0,1,emergency_shelter,0,1,0,1,0,0,1,0,0,disability
2013,51.8,1.06,male,indigenous,some_post_sec,0,0,0,0,1,emergency_shelter,0,1,0,0,0,0,0,1,0,disability
2013,54.6,5.66,male,indigenous,some_post_sec,0,0,0,0,1,respite,0,1,0,1,0,0,0,0,0,welfare
2013,28.9,3.72,male,indigenous,some_post_sec,0,0,0,0,1,other,0,1,0,1,0,0,1,1,0,disability
2013,23.1,4.76,male,indigenous,some_post_sec,0,0,0,0,1,emergency_shelter,1,1,0,0,0,0,0,0,0,disability
2013,62.5,1.52,male,indigenous,some_post_sec,0,0,0,0,1,respite,0,1,0,1,0,0,0,1,0,welfare
2013,17.8,2.73,male,indigenous,some_post_sec,0,0,0,0,0,emergency_shelter,1,1,0,0,0,0,0,0,0,other
2013,40.8,0.77,male,indigenous,some_post_sec,0,0,0,0,0,emergency_shelter,0,1,0,0,0,0,0,1,1,welfare
2013,47.0,1.32,male,indigenous,some_post_sec,0,0,0,0,0,emergency_shelter,0,1,0,1,0,0,0,1,1,employment
2013,41.1,0.23,male,indigenous,some_post_sec,0,0,0,0,0,emergency_shelter,0,1,0,1,0,0,0,1,0,other
2013,15.0,0.26,male,indigenous,some_post_sec,0,0,0,0,0,emergency_shelter,1,1,0,0,0,0,0,0,0,welfare
2013,40.4,0.05,male,indigenous,some_post_sec,0,0,0,0,0,emergency_shelter,0,1,0,0,0,0,0,0,0,welfare
2013,23.3,0.22,male,indigenous,some_post_sec,0,0,0,0,0,emergency_shelter,1,1,0,1,0,0,0,1,1,welfare
2013,51.0,0.39,male,indigenous,some_post_sec,0,0,0,0,0,emergency_shelter,0,1,0,0,0,0,0,0,0,welfare
2013,46.7,0.23,male,indigenous,some_post_sec,0,0,0,0,0,emergency_shelter,0,1,0,0,0,0,0,0,0,disability
2013,28.4,0.11,male,indigenous,some_post_sec,0,0,0,0,0,respite,0,1,0,0,0,0,0,0,0,welfare
2013,34.4,0.15,male,indigenous,some_post_sec,0,0,0,0,0,respite,0,1,0,0,1,0,0,0,0,welfare
2013,29.8,1.13,male,indigenous,post_sec_higher,0,1,0,0,1,emergency_shelter,0,1,0,0,0,0,0,0,0,welfare
2013,53.2,6.47,male,indigenous,post_sec_higher,0,0,0,0,1,respite,0,1,0,1,0,0,0,0,1,welfare
2013,55.2,2.75,male,indigenous,post_sec_higher,0,0,0,0,1,emergency_shelter,0,1,0,0,1,0,0,0,0,employment
2013,37.2,1.19,male,indigenous,post_sec_higher,0,0,0,0,1,emergency_shelter,0,1,0,0,0,0,0,0,0,welfare
2013,36.5,3.01,male,indigenous,post_sec_higher,0,0,0,0,1,emergency_shelter,0,1,0,0,1,0,0,1,0,welfare
2013,40.7,3.41,male,indigenous,post_sec_higher,0,0,0,0,1,other,0,1,0,0,0,0,1,1,0,other
2013,15.0,5.47,male,indigenous,post_sec_higher,0,0,0,0,1,emergency_shelter,1,1,0,0,0,0,0,1,1,welfare
2013,23.4,2.37,male,indigenous,post_sec_higher,0,0,0,0,1,emergency_shelter,1,1,0,1,0,0,0,0,0,other
2013,63.7,1.29,male,indigenous,post_sec_higher,0,0,0,0,1,other,0,1,0,0,0,0,0,0,0,informal
2013,67.6,1.75,male,indigenous,post_sec_higher,0,0,0,0,1,respite,0,1,1,0,0,0,0,0,0,welfare
2013,41.1,2.05,male,indigenous,post_sec_higher,0,0,0,0,1,emergency_shelter,0,1,0,0,0,0,0,1,0,welfare
2013,52.7,3.99,male,indigenous,post_sec_higher,0,0,0,0,1,emergency_shelter,0,1,0,1,0,0,0,1,0,disability
2013,49.0,3.27,male,indigenous,post_sec_higher,0,0,0,0,1,emergency_shelter,0,1,0,0,0,0,0,1,0,other
2013,85.0,2.02,male,indigenous,post_sec_higher,0,0,0,0,1,emergency_shelter,0,1,0,0,0,0,0,0,0,disability
2013,60.3,30.0,male,indigenous,post_sec_higher,0,0,0,0,1,respite,0,1,0,0,0,0,0,1,0,welfare
2013,42.8,3.58,male,indigenous,post_sec_higher,0,0,0,0,1,emergency_shelter,0,1,0,1,1,0,1,1,0,employment
2013,31.2,1.59,male,indigenous,post_sec_higher,0,0,0,0,1,emergency_shelter,0,1,0,0,0,0,0,0,0,welfare
2013,22.1,1.22,male,indigenous,post_sec_higher,0,0,0,0,1,emergency_shelter,1,1,0,0,0,0,0,1,0,welfare
2013,47.4,1.35,male,indigenous,post_sec_higher,0,0,0,0,1,emergency_shelter,0,1,0,0,0,0,1,1,0,other
2013,34.0,1.62,male,indigenous,post_sec_higher,0,0,0,0,1,emergency_shelter,0,1,0,0,1,0,1,0,0,welfare
2013,24.7,1.37,male,indigenous,post_sec_higher,0,0,0,0,1,emergency_shelter,1,1,0,1,0,0,0,1,0,other
2013,35.5,1.44,male,indigenous,post_sec_higher,0,0,0,0,1,emergency_shelter,0,1,0,1,0,0,0,1,0,welfare
2013,29.5,1.75,male,indigenous,post_sec_higher,0,0,0,0,1,emergency_shelter,0,1,0,0,0,0,1,0,0,disability
2013,68.2,1.41,male,indigenous,post_sec_higher,0,0,0,0,1,emergency_shelter,0,1,0,1,0,0,0,1,0,disability
2013,53.9,0.51,male,indigenous,post_sec_higher,0,0,0,0,0,emergency_shelter,0,1,0,0,0,0,0,1,1,welfare
2013,45.2,3.18,male,indigenous,post_sec_higher,0,0,0,0,0,emergency_shelter,0,1,0,1,0,0,0,1,0,disability
2013,28.9,2.13,male,indigenous,post_sec_higher,0,0,0,0,0,emergency_shelter,0,1,0,0,0,0,0,1,0,welfare
2013,50.5,4.02,male,indigenous,post_sec_higher,0,0,0,0,0,respite,0,1,1,1,0,0,0,0,0,disability
2013,18.3,0.16,male,indigenous,post_sec_higher,0,0,0,0,0,emergency_shelter,1,1,1,1,0,1,0,0,0,welfare
2013,40.7,1.58,male,indigenous,post_sec_higher,0,0,0,0,0,emergency_shelter,0,1,0,0,0,0,0,0,0,welfare
